0_0,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,0_9,1_0,1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9,3_0,3_1,3_2,3_3,3_4,3_5,3_6,3_7,3_8,3_9,4_0,4_1,4_2,4_3,4_4,4_5,4_6,4_7,4_8,4_9,5_0,5_1,5_2,5_3,5_4,5_5,5_6,5_7,5_8,5_9,6_0,6_1,6_2,6_3,6_4,6_5,6_6,6_7,6_8,6_9,7_0,7_1,7_2,7_3,7_4,7_5,7_6,7_7,7_8,7_9,8_0,8_1,8_2,8_3,8_4,8_5,8_6,8_7,8_8,8_9,9_0,9_1,9_2,9_3,9_4,9_5,9_6,9_7,9_8,9_9,label
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.1991428297902084,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.08437604937081894,100,100,100,100,100,100,100,100,100,100,100,100,100,0.01470907087099927,100,100,0.9401003992832975,100,100,100,100,100,100,0.0016241577392848065,100,100,1.3440551709935324,100,100,100,100,100,100,100,100,100,100,100,0.8615521300277249,100,100,100,0.1884189654300321,100,100,100,2
100,100,100,100,100,100,100,100,1.3025665111190055,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.1975714809815466,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.08834644632514627,100,100,100,100,100,100,100,100,100,100,100,100,100,0.015704033219624536,100,100,0.9858796773845162,100,100,100,100,100,100,0.0016241577392848065,100,100,1.310169384593289,100,100,100,100,100,100,100,100,100,100,100,100,0.6727024949820908,100,100,0.15365712908473367,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.20150315325179713,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.1795502535084296,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.015704033219624536,100,100,0.9762576171137534,100,100,100,100,100,100,0.0018518440975563934,100,100,1.3495232745958154,100,100,0.5543227566192971,100,100,100,100,100,100,100,100,100,100,100,100,0.14797743141088057,100,100,100,2
100,100,100,100,100,100,100,100,1.3025665111190055,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.19802364316069898,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.08549354918729823,100,100,100,100,100,100,100,100,100,100,100,100,100,0.016232934257414258,100,100,0.9762576171137534,100,100,100,100,100,100,0.002126732019948994,100,100,1.3051411590835298,100,100,0.5543227566192971,100,100,100,100,100,100,100,100,100,100,100,100,0.14988616907061642,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.19716652036720184,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.09480672146139817,100,100,100,100,100,100,100,100,100,100,100,100,100,0.015547679058890367,100,100,0.991170057556753,100,100,100,100,100,100,0.0010142681421817482,100,100,1.329101361311583,100,100,100,100,100,100,100,100,100,100,100,0.8717060442492057,100,100,100,0.15961963696156756,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.19846030739910975,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0954326066642294,100,100,100,100,100,100,100,100,100,100,100,100,100,0.015191613767843105,100,100,0.9943526214199055,100,100,100,100,100,100,0.000972001386289031,100,100,1.2953593229643054,100,100,100,100,100,100,100,100,100,100,100,100,0.6767569790439032,100,100,0.19060027308425442,100,100,100,2
100,100,100,100,100,100,100,100,1.3487324123459021,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2012317497052598,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.09363939095314347,100,100,100,100,100,100,100,100,100,100,100,100,100,0.015876868966366996,100,100,0.9846749078015593,100,100,100,100,100,100,0.0010638938458593923,100,100,1.3093026458969175,100,100,100,100,100,100,100,100,100,100,100,0.8659228821062397,100,100,100,100,0.07499276285149294,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2028958886227447,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.16039118951195686,100,100,100,100,100,100,100,0.7698384497685905,100,100,100,100,100,100,0.015015831416355839,100,100,100,100,100,100,100,100,100,0.001074610356255548,100,0.07344332137542416,1.3034431095053405,100,100,100,100,100,100,100,100,100,100,100,0.8716903205248692,100,100,100,0.15095404342082558,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.20328643216628917,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.09362696536156864,100,100,100,100,100,100,100,100,100,100,100,100,100,0.01608746082348603,100,100,0.9783324803986746,100,100,100,100,100,100,0.0009500026522259209,100,100,1.3325833733429469,100,100,0.5548674014145629,100,100,100,100,100,100,100,100,100,100,100,100,0.14903429990807354,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2069313563792821,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.1447284278418799,100,100,100,100,100,100,100,0.7570165873164775,100,100,100,100,100,100,0.0165995753417013,100,100,1.0261069274004775,100,100,100,100,100,100,0.0014779971480010782,100,100,1.293333644602038,100,100,100,100,100,100,100,100,100,100,100,0.8612606937265639,100,100,100,0.1440215108699259,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.20864898867070775,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.14440916394765713,100,100,100,100,100,100,100,0.7183129730759634,100,100,100,100,100,100,0.017542302426425734,100,100,100,100,100,100,100,100,100,0.0011977956350668702,100,0.0738027126832245,1.3025534944566668,100,100,100,100,100,100,100,100,100,100,100,0.8574659349608775,100,100,100,0.1508281961809032,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2070073787956191,100,100,100,100,100,100,100,100,100,100,100,100,0.5213228028262462,100,100,0.14440916394765713,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.017542302426425734,100,100,0.982360925070437,100,100,100,100,100,100,0.0016695103559148032,100,100,1.3076199218987803,100,100,100,100,100,100,100,100,100,100,100,0.8664987079906459,100,100,100,0.14890845266815117,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.20757052650181812,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.15616956892584374,100,100,100,100,100,100,100,0.7714059755869112,100,100,100,100,100,100,0.014529157812356572,100,100,100,100,100,100,100,100,100,0.0016131416285760166,100,100,1.3422817989604092,100,100,100,100,100,100,100,100,100,100,100,0.8695057414107865,100,100,100,0.14938420445144895,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.20960761330607441,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.15616956892584374,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.01573102284343898,100,100,0.9907261635885991,100,100,100,100,100,100,0.0013736488594763743,100,100,1.297592578292726,100,100,100,100,100,100,100,100,100,100,100,0.8743287827889189,100,100,100,0.14938420445144895,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.20875663089051083,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.20413853736054208,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.017743831412819773,100,100,0.9899843901554346,100,100,100,100,100,100,0.0013808852433148044,100,100,1.3420073967200237,100,100,100,100,100,100,100,100,100,100,100,0.8708785896712523,100,100,100,0.15450177414769922,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.21135409639225317,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.1421367801444599,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.015917985306941242,100,100,0.9797929973253157,100,100,100,100,100,100,0.0009025606832168604,100,100,1.346874778632475,100,100,100,100,100,100,100,100,100,100,100,0.8739192036734793,100,100,100,0.1550121282047871,100,100,100,2
100,100,100,100,100,100,100,100,1.347676959440772,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2117829959019521,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.1552931234916145,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.017176734272915273,100,100,0.9797929973253157,100,100,100,100,100,100,0.00132242458561525,100,100,1.325271082755663,100,100,100,100,100,100,100,100,100,100,100,0.869096162295347,100,100,100,0.1879382278489204,100,100,100,2
100,100,100,100,100,100,100,100,1.3897155248370168,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.215944065596091,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0914244355031919,100,100,100,100,100,100,0.7904100137705863,100,100,100,100,100,100,0.01628176692302351,100,100,100,100,100,100,100,100,100,0.0009715922188794529,100,100,1.2836625453706785,100,100,0.5534054481060491,100,100,100,100,100,100,100,100,100,100,100,100,0.16011099689826327,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.21232740495089675,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.14181469187881013,100,100,100,100,100,100,100,0.7604254075208026,100,100,100,100,100,100,0.015618393231246178,100,100,100,100,100,100,100,100,100,0.0008999113680775402,100,100,1.3355048385027786,100,100,100,100,100,100,100,100,100,100,100,0.8657490690107079,100,100,100,0.15622762002483997,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.21388653311016895,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.14181469187881013,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.015618393231246178,100,100,0.9786708971024178,100,100,100,100,100,100,0.0015046159253753236,100,100,1.294770094580993,100,100,100,100,100,100,100,100,100,1.660531351848885,100,0.8609620914666952,100,100,100,0.15622762002483997,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2160616703277765,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.09255945892560738,100,100,100,100,100,100,0.7622297913247631,100,100,100,100,100,100,0.015770623056656403,100,100,100,100,100,100,100,100,100,0.001198960463253095,100,100,1.2921540751938574,100,100,100,100,100,100,100,100,100,1.519168066920875,100,0.8577224597431182,100,100,100,0.15084696307943757,100,100,100,2
100,100,100,100,100,100,100,100,1.3972036704288642,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.21808430023484465,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.08565220880160217,100,100,100,100,100,100,0.7549679089521559,100,100,100,100,100,100,0.015411930912223848,100,100,100,100,100,100,100,100,100,0.0008730507228702462,100,100,1.299008312438168,100,100,100,100,100,100,100,100,100,100,100,0.8619102244843311,100,100,100,0.149706994199105,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.21627703348060898,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.08866059964736309,100,100,100,100,100,100,0.7661092851523565,100,100,100,100,100,100,0.016501188279527578,100,100,100,100,100,100,100,100,100,0.0007901935482873489,100,100,1.3345327069105526,100,100,0.5550506115875846,100,100,100,100,100,100,100,100,100,100,100,100,0.1585224645322772,100,100,100,2
100,100,100,100,100,100,100,100,1.4024744568688259,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.22121655837729726,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.13825996157929796,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0166743289598362,100,100,0.9709328802086761,100,100,100,100,100,100,0.0014172855455657487,100,100,1.3180276557301749,100,100,100,100,100,100,100,100,100,100,100,0.8644381682836262,100,100,100,0.15787382612684775,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.21779547492711326,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.14616793383388554,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.015600799266408661,100,100,0.9666397511857884,100,100,100,100,100,100,0.000909739718613676,100,100,1.3182988291194913,100,100,100,100,100,100,100,100,100,100,100,0.8563363094220396,100,100,100,0.14579401522736696,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.218413966180858,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.13921244046510534,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0168763752948101,100,100,0.9704893201320219,100,100,100,100,100,100,0.000965978964923465,100,100,1.2919835213694486,100,100,100,100,100,100,100,100,100,100,100,0.8688054044456672,100,100,100,0.15193546261647978,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2888870423089664,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.14716468609267505,100,100,100,100,100,100,100,0.7522795858281777,100,100,100,100,100,100,0.016382309404347144,100,100,1.0993603902489468,100,100,100,100,100,100,0.0011402245110138608,100,0.07207797733024557,100,100,100,100,100,100,100,100,100,100,100,100,0.8653933031982841,100,100,100,0.15909421585030897,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2198738184337487,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.08686398403867422,100,100,100,100,100,100,0.7579539649783027,100,100,100,100,100,100,0.016180263069373244,100,100,100,100,100,100,100,100,100,0.0009735014309641959,100,100,1.292983202572621,100,100,0.561231316206021,100,100,100,100,100,100,100,100,100,100,100,100,0.15533747342001125,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.21779547492711326,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.08974113055266743,100,100,100,100,100,100,100,100,100,100,100,100,100,0.016180263069373244,100,100,0.9718672238839497,100,100,100,100,100,100,0.0014001564897158328,100,100,1.3345151793331476,100,100,100,100,100,100,100,100,100,100,100,0.8705902300259305,100,100,100,0.15338105294496782,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.21779547492711326,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.14430813096207096,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.015600799266408661,100,100,0.9718672238839497,100,100,100,100,100,100,0.0016595355253288017,100,100,1.3454936693122024,100,100,0.561231316206021,100,100,100,100,100,100,100,100,100,100,100,100,0.15921489504303654,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.21779547492711326,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.14804154286024918,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.015600799266408661,100,100,0.9859924419155495,100,100,100,100,100,100,0.0016595355253288017,100,100,1.3400658906935963,100,100,100,100,100,100,100,100,100,100,100,0.8705902300259305,100,100,100,0.157232595990282,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2178484680311289,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.08622387302311543,100,100,100,100,100,100,100,100,100,100,100,100,100,0.016552133194594882,100,100,0.9699395241586166,100,100,100,100,100,100,0.0011504541308381276,100,100,1.2810105651258787,100,100,100,100,100,100,100,100,100,1.5193281818064959,100,0.8667604591412714,100,100,100,0.1623595611569114,100,100,100,2
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.2170938667772872,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.13793260585764638,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.015793420515516028,100,100,0.956575352092876,100,100,100,100,100,100,0.000980870555347155,100,100,1.3394357009362374,100,100,100,100,100,100,100,100,100,100,100,0.8749735526686834,100,100,100,0.15711191679755443,100,100,100,2
